Medallion,HackLicense,VendorID,RateCode,StoreAndFwdFlag,PickupDateTime,DropoffDateTime,PassengerCount,TripTimeInSecs,TripDistance,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,PaymentType,FareAmount,Surcharge,MtaTax,TollsAmount,TotalAmount,TipAmount,Tipped,TipClass
075A97F76C3C2CFFFF3F8CB3EE633CC9,914127B8875893DAFDCF872A4C713C83,VTS,1,""""" ",1/16/2013 15:02,1/16/2013 15:05,1,180,0.61,-73.956146,40.771786,-73.96109,40.764633,CSH,4.5,0,0.5,0,5,0,0,0
F8A6CC08457948EC660459C0EE312D64,23AF2A3CE46139369F875541B309795E,CMT,1,N  ,3/11/2013 9:40,3/11/2013 9:47,1,366,0.8,-73.96608,40.765099,-73.961319,40.774181,CSH,6,0,0.5,0,6.5,0,0,0
4791B0E3D48F99B38FCA13E6155B4A01,8271ADFCD12818D6F914982BE95E7F0D,VTS,1,""""" ",10/30/2013 23:31,10/30/2013 23:47,3,960,2.74,-73.992455,40.737759,-73.982292,40.767551,CSH,13,0.5,0.5,0,14,0,0,0
F6A8804606D1794D23004174E2919E06,7D6BD7AACEE045511CDBFA03878AEE4F,VTS,1,""""" ",6/30/2013 23:57,6/30/2013 23:59,1,120,0.45,-73.986916,40.721233,-73.989594,40.715908,CSH,3.5,0.5,0.5,0,4.5,0,0,0
5F4219F33AEA8DED4CC93645141D998F,7F7E8423F4D25FD21BE1EE12D47BB544,VTS,1,""""" ",4/19/2013 0:30,4/19/2013 0:40,1,600,2.58,-74.002754,40.749859,-73.972839,40.762875,CRD,10,0.5,0.5,0,13.1,2.1,1,1
7CCD0AE562DEC714DFCE4515ABB85F2E,C73C02A3529D18A5C7CCFFD31C9D8EC1,CMT,1,N  ,11/10/2013 6:01,11/10/2013 6:11,1,548,3.2,-73.964218,40.75658,-73.950943,40.794308,CSH,11.5,0.5,0.5,0,12.5,0,0,0
0ECC4D3D2025A987532E1E5B5B26A119,22E20511475F8E7917334325BE95B769,CMT,1,N  ,7/31/2013 17:39,7/31/2013 17:42,1,158,0.3,-73.988922,40.774269,-73.985352,40.779129,CRD,4,1,0.5,0,6.5,1,1,1
979D3B5E3F68D65C96727B3D37EAE2EB,CA46AE67901AAD421AB10FA92E674F4D,CMT,1,N  ,2/4/2013 11:12,2/4/2013 11:17,1,282,0.7,-73.960976,40.780758,-73.965218,40.771702,CRD,5.5,0,0.5,0,7,1,1,1
3D358773BB4D5FF7F6B2B915AF8965CB,107AE6A97F0B73BCCD7F7192B6F19B8C,CMT,1,N  ,8/4/2013 11:12,8/4/2013 11:46,2,2026,12.4,-73.862923,40.769218,-73.995529,40.759079,CRD,38,0,0.5,5.33,52.59,8.76,1,2
598786175D56D1C1D005861180CDB59F,9A6621EC01755FB4384D138392588139,VTS,1,""""" ",11/1/2013 14:03,11/1/2013 14:09,1,360,1.61,-73.966522,40.757809,-73.984024,40.730171,CRD,7,0,0.5,0,8.9,1.4,1,1
9057F17F4BAC7C1DA51D0DA3D86091A5,052691D7ECE990C6355E166567D0B539,CMT,1,N  ,9/9/2013 11:45,9/9/2013 11:52,1,384,1.2,-73.972275,40.759407,-73.975204,40.745682,CRD,6.5,0,0.5,0,8.4,1.4,1,1
C733B37AD103BBF2E9FB13DC50643105,DFD796A9CB3E6BE6983D36A3D218C530,CMT,1,N  ,6/20/2013 14:20,6/20/2013 14:27,1,448,1.1,-73.97773,40.750458,-73.988182,40.73785,CRD,7,0,0.5,0,8.5,1,1,1
6E80B49CDA301F79199DB7CC5356BF18,8A81FD28C26435F2557EB0492E288046,CMT,1,Y  ,2/18/2013 15:03,2/18/2013 15:10,2,402,1.7,-74.003654,40.726971,-73.99617,40.746761,CSH,7.5,0,0.5,0,8,0,0,0
5409C788CE453EC294EC1D85AC5865E9,FCB0F8B1DF35FB816070DA49DD836930,CMT,1,N  ,6/18/2013 13:35,6/18/2013 13:57,1,1325,3.5,-73.947083,40.776051,-73.985031,40.748104,CRD,17,0,0.5,0,17.5,0,0,0
24B56A4A0AC119529DBA559181C14FE4,782AAC0F1CF7348A6DD14A5365C30985,CMT,1,Y  ,8/25/2013 3:21,8/25/2013 3:36,1,921,3.4,-73.975746,40.732948,-73.986618,40.76828,CRD,14.5,0.5,0.5,0,16.5,1,1,1
29CBE2B638D6C9B7239D2CA7A72A70E9,D88AE5CB787D367D09C2D876EE3BF84F,VTS,1,""""" ",11/25/2013 8:43,11/25/2013 8:54,5,660,2.15,-73.955093,40.786018,-73.964577,40.807045,CRD,10,0,0.5,0,11.3,0.8,1,1
D5E0F5050FFA541B0C4E9A2E648103AD,C81CB3ED00879BD31B4384E97C426FA0,VTS,1,""""" ",5/30/2013 8:44,5/30/2013 9:08,1,1440,3.63,-73.999466,40.734795,-73.991104,40.745373,CRD,17.5,0,0.5,0,21.5,3.5,1,1
82B5B1F467D680FBF7D148404AB63107,CC2E347DDC6AA714EDDEAEBBA38BD2F1,VTS,1,""""" ",11/8/2013 18:34,11/8/2013 18:44,1,600,1.68,-74.010094,40.720928,-73.993805,40.724457,CRD,8.5,1,0.5,0,11.5,1.5,1,1
FA414680302FF749BEF1DB767A1F3119,8002F5165EC64E2190E52A96DCB74CDE,CMT,1,N  ,4/4/2013 0:17,4/4/2013 0:41,1,1471,5.4,-73.976334,40.765388,-74.012405,40.703983,CRD,20.5,0.5,0.5,0,25.8,4.3,1,1
95E0930AFA0EDD89C407E9042A18BB89,6DF58F06F5573180DB05B6D5798E6CD7,CMT,1,N  ,5/24/2013 12:25,5/24/2013 12:29,1,271,0.7,-73.968887,40.757454,-73.961967,40.7677,CSH,5,0,0.5,0,5.5,0,0,0
B99683D9C74BEF9AB8ACCE3BFFAF3406,1AF4F36FD5D0DADDC87E77E35FB2B4F6,CMT,1,Y  ,3/21/2013 15:15,3/21/2013 15:20,1,302,1.5,-73.968483,40.767624,-73.9702,40.784054,CRD,6.5,0,0.5,0,8,1,1,1
E671FA2487A9A0F9DFA40A98690F57CE,D86DFC73B858DA5ED763E1345D08BC4F,CMT,1,N  ,7/20/2013 12:03,7/20/2013 12:11,3,477,2.3,-73.973351,40.758438,-73.952026,40.787239,CSH,10,0,0.5,0,10.5,0,0,0
C5371E156999224560FE39A3CAE9158E,F17DF5066549A9E302E5CD6D341874D1,CMT,1,N  ,3/24/2013 1:40,3/24/2013 1:49,3,511,3,-73.990135,40.723362,-73.967224,40.758114,CRD,10.5,0.5,0.5,0,14.37,2.87,1,1
710CAE26B9D7A9621DE7F8AF4B3EFDF6,59FBA4C6DD573B3D526BCE75599CF8C9,VTS,1,""""" ",3/17/2013 19:03,3/17/2013 19:11,4,480,1.09,-73.981834,40.736813,-73.995369,40.735836,CRD,7.5,0,0.5,0,10,2,1,1
8F43F593473529873ECF65C38624E676,C663F676327347257C17AF2C17BBA446,VTS,1,""""" ",1/24/2013 7:57,1/24/2013 8:15,1,1080,4.37,-74.016052,40.717354,-73.979301,40.749901,CSH,16,0,0.5,0,16.5,0,0,0
F878399098660CF584ECA1C667C56B88,DA2AFD96EC13BD18CC6026C21CCD7EDC,CMT,1,N  ,4/6/2013 0:56,4/6/2013 1:08,1,709,3.6,-73.985756,40.759869,-73.963524,40.803253,CSH,12.5,0.5,0.5,0,13.5,0,0,0
0E7E16BB2EE7DD596E688B61521D36A6,12CDEDE0BAC3F60B97EE3ACE13703D59,CMT,1,N  ,2/13/2013 22:28,2/13/2013 22:35,3,407,1.5,-74.006325,40.739643,-73.995842,40.759136,CRD,7.5,0.5,0.5,0,10.2,1.7,1,1
6A0EB6A35E330DE2E64BEE0CEABE7ADE,8F3F384313B651B32C9FE99B4BC360B5,CMT,1,N  ,4/10/2013 14:57,4/10/2013 15:18,1,1287,2.7,-73.976761,40.785084,-73.952492,40.772179,CRD,15.5,0,0.5,0,17,1,1,1
CB8A9156EC40FF4CA3D9C5173EE33744,F8850D156C1EFCD5A7F1D3DBA24C7BFD,CMT,1,N  ,2/15/2013 10:40,2/15/2013 10:46,1,399,1.7,-73.952194,40.784,-73.977669,40.787247,CRD,7.5,0,0.5,0,9.5,1.5,1,1
FD3BA4AA4E1125787E8D857AF30C837D,22E6178BD36E3AB5E6795CADF33AE191,CMT,1,N  ,5/3/2013 9:24,5/3/2013 9:42,2,1084,1.9,-73.985657,40.759926,-73.983078,40.75013,CRD,12.5,0,0.5,0,15.6,2.6,1,1
E198E8F9086B386D51ACCE7A66DA7D8C,2867D4AF2AC15A048108DE55A5B4F199,VTS,1,""""" ",5/1/2013 13:09,5/1/2013 13:15,1,360,0.88,-73.955757,40.779709,-73.953476,40.788261,CSH,5.5,0,0.5,0,6,0,0,0
11E7EC9F84C26EA78BDE9C084EB45B95,A5003F8DC80BAA9E611DDA3BE6ECB963,VTS,1,""""" ",9/5/2013 13:05,9/5/2013 13:11,1,360,0.64,-74.014236,40.704197,-74.010918,40.711765,CSH,5.5,0,0.5,0,6,0,0,0
2EF20126A74EC08C5DAFBDB13A9056A2,6DE852E7C3725A46F5967F2F93165DCD,VTS,1,""""" ",1/18/2013 17:05,1/18/2013 17:39,1,2040,4.84,-73.99334,40.758682,-73.934349,40.744762,CRD,23.5,1,0.5,0,25,0,0,0
738A62EEE9EC371689751A864C5EF811,CBBF1E55308930A39BFAD46D49721584,CMT,1,N  ,3/23/2013 19:30,3/23/2013 19:41,2,695,2.1,-73.995186,40.749722,-73.969315,40.761032,CRD,10,0,0.5,0,10.5,0,0,0
F041A9070DB4ABFE5AA4E376EC6F85E3,7B73D3D4686050D03CCFF601233A7936,VTS,1,""""" ",3/25/2013 16:23,3/25/2013 16:27,1,240,0.63,-73.986488,40.740059,-73.979652,40.743847,CRD,5,1,0.5,0,7.5,1,1,1
0A0D29B8052DFAC824AA63B718BF0A20,E9463A84819A385B56E8241EAB5DB24E,CMT,4,N  ,4/17/2013 7:10,4/17/2013 7:18,1,471,1.5,-73.961166,40.764832,-73.983368,40.761051,CSH,7.5,0,0.5,0,8,0,0,0
31F67B17B146DCF6D339C0BCFF572C51,3D1A3E045ECA799E92688FB3C1896F45,CMT,1,N  ,9/19/2013 6:47,9/19/2013 6:57,1,601,1.1,-73.990166,40.756283,-73.981766,40.746437,CSH,8.5,0,0.5,0,9,0,0,0
C959A94EA00651E1243C95251D14E36F,5AD8B1B79F7AA85C44F46AAB9DB4CB61,CMT,1,N  ,4/19/2013 22:24,4/19/2013 22:31,2,403,1.4,-73.991508,40.760178,-74.005089,40.741215,CSH,7.5,0.5,0.5,0,8.5,0,0,0
F8317FADB346A30B44CF0DB7EDA718AF,208031C73E1BFE969AB87B8FCAD705AA,CMT,1,N  ,5/19/2013 17:00,5/19/2013 17:27,2,1639,8.9,-73.983246,40.694118,-73.981712,40.773434,CSH,27.5,0,0.5,0,28,0,0,0
46A696C3BB587C49E6AE9C4B78441F76,FD651F3C970B6146264E0FB1E98B3ED9,CMT,1,Y  ,10/14/2013 9:40,10/14/2013 9:49,1,502,1.4,-73.957191,40.780529,-73.954933,40.765713,CRD,8,0,0.5,0,10.2,1.7,1,1
CFC0F9CE3CA2B3A535EDADD92D54BE66,3DD549B1A5F1EF31372BF2933B2C8D54,CMT,2,N  ,5/25/2013 3:49,5/25/2013 4:12,1,1409,19.1,-73.94783,40.779305,-73.782562,40.648766,CSH,52,0,0.5,5.33,57.83,0,0,0
85F15ABC666BEF99BA8C805F25C38FDD,8420618DFCB7F9C9AA69A41F38196250,CMT,1,N  ,4/7/2013 16:35,4/7/2013 16:46,1,637,0.8,-73.961449,40.771442,-73.968323,40.761528,CSH,7.5,0,0.5,0,8,0,0,0
7DD264FDACEE4D4E7F67B71E90847674,7139F952DD76825D9EFDFEE9A3AB251C,CMT,1,N  ,1/28/2013 10:59,1/28/2013 11:20,1,1283,8.7,-73.889977,40.746067,-73.889977,40.746067,CRD,26.5,0,0.5,0,32.4,5.4,1,2
2B9EDB3D3AA4A2B5555A6A792CD5D661,232F469A676E08F0EA6A5E425CFCEA8E,CMT,1,N  ,9/22/2013 20:29,9/22/2013 20:34,1,291,0.7,-73.986061,40.743504,-73.987068,40.751038,CSH,5,0.5,0.5,0,6,0,0,0
EB77DF10E4D860E9D8F45B7E15989760,8A42C4963CC034B1024B0FDDAC717961,CMT,1,N  ,4/7/2013 15:06,4/7/2013 15:13,1,452,1.2,-73.966385,40.761604,-73.953468,40.773594,CSH,7,0,0.5,0,7.5,0,0,0
E14C30F769D95779F55DB220486B2E0C,9C0CC45F6B60A82C7F5577899B859463,CMT,1,N  ,7/4/2013 1:33,7/4/2013 1:36,1,179,0.7,-73.939949,40.756413,-73.930649,40.758221,CSH,4.5,0.5,0.5,0,5.5,0,0,0
AE9E14F1EBFECEFF6ADFD437CA64F957,D0C90C765AE4575D52230D175D95D1CA,CMT,1,N  ,4/12/2013 7:23,4/12/2013 7:31,1,429,1.2,-73.980888,40.720726,-74.001984,40.728043,CSH,7,0,0.5,0,7.5,0,0,0
C52599BD26E3CEBF9A9B9C12D0863B8D,559BBB6364C7D5CFE2251D4273A52CC4,CMT,1,N  ,9/8/2013 19:25,9/8/2013 19:30,3,315,0.9,-73.969093,40.796009,-73.978928,40.787285,CRD,6,0,0.5,0,7.5,1,1,1
41AF9F94EC51B3F5269E15F4E2D6307E,8C017D99499736208488AC42E68D832C,CMT,1,N  ,3/7/2013 9:02,3/7/2013 9:21,1,1133,1.6,-73.956261,40.76786,-73.974991,40.75518,CRD,12.5,0,0.5,0,14,1,1,1
34F9EE575945A2C7C3E07AF6EE097F22,6577D77DB1F3EBF84ABC750259F4B240,VTS,1,""""" ",11/25/2013 23:28,11/25/2013 23:43,1,900,7.54,-73.990135,40.755436,-73.936676,40.837189,CRD,23,0.5,0.5,0,28.7,4.7,1,1
58D041723F762894E61E154F67AC6480,80E2706F029F565FEC900A9F37928B07,CMT,1,N  ,1/22/2013 14:21,1/22/2013 14:46,1,1452,2.3,-73.972794,40.753345,-73.996239,40.768284,CRD,15.5,0,0.5,0,19.2,3.2,1,1
165802977C391C3D7FB0793D35848A23,5DF4D252937CD4C8509D198B813139EF,CMT,1,N  ,3/6/2013 14:43,3/6/2013 14:45,2,157,0.7,-73.994408,40.725964,-73.98613,40.731091,CRD,4.5,0,0.5,0,6,1,1,1
CD483CB196E3505057E48C94FD89233B,5B57DEC91B684C216E581F1E278DDC42,VTS,1,""""" ",12/21/2013 15:13,12/21/2013 15:20,1,420,1.26,-73.981232,40.753483,-73.990669,40.736626,CSH,7,0,0.5,0,7.5,0,0,0
75B38A8DE8DCE855A5BFEFD924E73404,0B0FC85BEBF4BC63854493FC195BFAF4,VTS,1,""""" ",10/6/2013 0:56,10/6/2013 1:04,6,480,1.48,-73.988945,40.758156,-73.991295,40.750423,CSH,7,0.5,0.5,0,8,0,0,0
A2DB789B7DAD4B0C846BAFBA6B524063,6E878681FE74C237F3B92703CBD9548A,VTS,1,""""" ",2/19/2013 14:36,2/19/2013 14:49,5,780,1.46,-73.982109,40.762112,-73.970604,40.768166,CSH,9.5,0,0.5,0,10,0,0,0
F5E353257C9A1C9CC78E35FC7BD970C2,5BD83749A65720DA48E6DFEA47562405,CMT,1,N  ,1/13/2013 14:22,1/13/2013 14:33,1,675,2.1,-73.988853,40.723129,-74.006241,40.74139,CRD,10,0,0.5,0,12.5,2,1,1
2E56956BEF1B5F7D9509FF246F9715DA,9BCD74CBAEDB44CC417A9E067A9E97D6,VTS,1,""""" ",5/3/2013 19:05,5/3/2013 19:15,1,600,0.97,-74.005875,40.736351,-73.990387,40.732891,CSH,7,1,0.5,0,8.5,0,0,0
860D8900C427E4AE3B08CEC8E12B5FE2,E7C05469AB1F5116837A0E553CD77D7D,VTS,2,""""" ",12/15/2013 17:09,12/15/2013 17:51,2,2520,17.06,-73.781319,40.644997,-73.971161,40.748238,CRD,52,0,0.5,5.33,67.83,10,1,2
E342FAB63EF736200B36B5AF4BFE13B4,ED815C964F33541D5E87353D50632961,CMT,1,N  ,7/16/2013 15:22,7/16/2013 15:51,1,1734,6.4,-73.97319,40.763966,-74.010147,40.705078,CRD,26,0,0.5,0,31.8,5.3,1,2
B0BA39D390D7A9FA1939FF4666EBF25D,AD16B76ED2F6A1A7A0C91738DF8A3625,CMT,1,N  ,4/7/2013 15:24,4/7/2013 15:32,1,443,1.4,-73.983604,40.746223,-73.971169,40.764309,CSH,7.5,0,0.5,0,8,0,0,0
4997FE3A4960D81E176647122630E9A0,4A6AFB447B7113DB80BD06132AC633BA,CMT,1,N  ,3/26/2013 13:19,3/26/2013 13:32,1,797,1.7,-73.978806,40.777561,-73.984291,40.759815,CSH,10,0,0.5,0,10.5,0,0,0
32139C7F641135F5906B98937D458705,6B59D9D5ED529058A49C2B3E6BBD32A2,VTS,1,""""" ",10/3/2013 22:56,10/3/2013 23:13,2,1020,4.54,-73.974922,40.744545,-73.963142,40.793724,CRD,15.5,0.5,0.5,0,19,2.5,1,1
38E363E035D227E1C71180AB5FACA820,4E681B236301DE0443A2D104011D02E1,CMT,1,N  ,5/25/2013 4:19,5/25/2013 4:25,1,342,2.3,-74.005035,40.740952,-73.985794,40.766106,CSH,8.5,0.5,0.5,0,9.5,0,0,0
BC0CB87C5CC5B8891DD5019A826CCE69,E8AB3C03704F989C22B690753E2FD304,CMT,1,N  ,12/3/2013 6:41,12/3/2013 6:53,1,684,3.6,-73.935928,40.756001,-73.973969,40.74361,CSH,12.5,0,0.5,0,13,0,0,0
E66BD24BB6A6AEF1AEC0B98F73EBFDE5,EE5FFF0B8BCFE9CEC644A7575B5D4EE5,VTS,1,""""" ",3/18/2013 15:22,3/18/2013 15:32,6,600,1.03,-73.978195,40.753178,-73.993408,40.75732,CRD,7.5,0,0.5,0,9.88,1.88,1,1
1AD5ADEA9A285A21AB8D1D7D1D17EA22,853E8DE75A70EF3AD0E687B2BD6BEF6E,CMT,1,Y  ,7/18/2013 22:47,7/18/2013 22:51,1,224,1.3,-73.96225,40.765926,-73.94957,40.777309,CSH,5.5,0.5,0.5,0,6.5,0,0,0
D768B6E3306B2B6072C9331D3E8BCE96,7781FDAD1E546306EC9B72A8CD5D401B,CMT,1,N  ,1/12/2013 20:41,1/12/2013 20:45,2,233,1,-73.977402,40.759235,-73.985306,40.746628,CRD,5,0.5,0.5,0,7.2,1.2,1,1
7878374F9D82C445B9C75311FFF42E27,6F59B355587C7B11B66402BB9BF82109,CMT,1,N  ,12/19/2013 14:38,12/19/2013 14:46,1,458,1.6,-73.980835,40.744865,-73.99556,40.726799,CRD,7.5,0,0.5,0,9,1,1,1
7FBE8D7FE6F3A85DBFB4A3DDEAD76CA1,FD3581760E90856F4BB4CCB062C85DCE,CMT,1,N  ,7/29/2013 17:11,7/29/2013 17:24,3,757,2.2,-73.990456,40.751068,-73.981049,40.729511,CSH,11,1,0.5,0,12.5,0,0,0
0009986BDBAB2F9A125FEF49D0BFCCDD,EB0BF47D51268910F10C88DC001A759B,CMT,1,N  ,3/20/2013 15:16,3/20/2013 15:42,1,1533,9.4,-73.872917,40.774261,-73.96833,40.769661,CRD,29,0,0.5,5.33,41.79,6.96,1,2
0372255E65EAA562423EC5C980FC3257,D9A520D61C89B68E3F8BF8FCA3DBFD07,CMT,1,N  ,4/20/2013 21:51,4/20/2013 21:54,1,138,0.4,-74.005997,40.735783,-74.006462,40.739338,CRD,3.5,0.5,0.5,0,5.4,0.9,1,1
DD336C4ADA65CCBD2284F63BF348A4F0,0200F6738B90178B8B75EEF9E3C1988E,VTS,1,""""" ",9/29/2013 4:33,9/29/2013 4:38,1,300,0.11,-73.999016,40.728195,-73.983688,40.730114,CRD,6.5,0.5,0.5,0,8.9,1.4,1,1
97C2203C263E3B8B54DD242B250D4595,768E89A1F6546887BAFA0B6B5C70A08D,VTS,1,""""" ",3/16/2013 16:22,3/16/2013 16:47,2,1500,9.72,-73.862648,40.768833,-73.991875,40.756073,CSH,28.5,0,0.5,5.33,34.33,0,0,0
814676AD5254EC173D48FBB4C9416F60,9F78F1B6A36BC1C22CECC95DD35591BA,VTS,1,""""" ",2/1/2013 19:53,2/1/2013 19:58,6,300,1.48,-73.935623,40.796146,-73.950493,40.786499,CSH,6.5,1,0.5,0,8,0,0,0
0B9BB48FFA09D9CFB23DBA37658F4BCA,85CD7FBBCD942CEF0CBAB946D9141BC2,CMT,1,N  ,5/3/2013 6:44,5/3/2013 6:48,1,233,1,-73.973618,40.752174,-73.964302,40.765358,CRD,5.5,0,0.5,0,7.2,1.2,1,1
4D1334D95E88EBAEBED9EDFEBA425522,20020C5A1B75682654E09C2791A4DBD8,VTS,1,""""" ",11/8/2013 18:35,11/8/2013 18:44,1,540,0.77,-73.980408,40.742493,-73.976357,40.751629,CRD,7.5,1,0.5,0,10.7,1.7,1,1
648530D23AB529901908F5F7228E6877,A41455D174AA5EF93FF84385C885F2CC,VTS,1,""""" ",12/23/2013 12:59,12/23/2013 13:12,1,780,1.94,-73.968826,40.786037,-73.981499,40.762535,CRD,10.5,0,0.5,0,13.1,2.1,1,1
BCE59CF7BF7FC3BCAF75E0DA610454AE,2448AAB9874830C2A3F59E69D7974098,CMT,1,N  ,1/21/2013 12:28,1/21/2013 12:40,1,677,2.3,-73.978928,40.756554,-74.003624,40.737099,CRD,10,0,0.5,0,11.5,1,1,1
67E46ABA60CCF4F36F7B3A746AB5C57C,2EABA6B36A8AEE5ECFCED97F776E1115,VTS,1,""""" ",8/1/2013 0:50,8/1/2013 0:55,5,300,1.16,-73.877747,40.838776,-73.860947,40.833645,CSH,6,0.5,0.5,0,7,0,0,0
128307B5B4418255867779D6E0814FCC,A1D1E7C658D78B1906F8FCE575467B74,CMT,1,N  ,10/2/2013 14:36,10/2/2013 14:57,1,1258,3.7,-73.96933,40.766476,-74.006027,40.750111,CRD,16,0,0.5,0,19,2.5,1,1
1E8D300B0CFFFF0182B98454B71621A1,FE22F9443F987AF13BDA82308C76EFDE,VTS,1,""""" ",7/28/2013 16:58,7/28/2013 17:06,2,480,1.85,-73.990524,40.737198,-73.979729,40.752724,CRD,8,0,0.5,0,10.5,2,1,1
379463A755417A5299F3A9F0534FE8FE,A90EE4C4D6CC4290860CE1F7A045F2EA,VTS,1,""""" ",1/9/2013 12:15,1/9/2013 12:29,2,840,2.53,-73.999481,40.753567,-74.002274,40.730083,CRD,11.5,0,0.5,0,14.88,2.88,1,1
30310C2A443F8752FFAF19ED26658B37,DE23D99413A20492D80FE6DB820A2B43,CMT,1,N  ,8/27/2013 8:25,8/27/2013 8:32,1,395,1.1,-74.011543,40.715012,-74.006561,40.722664,CRD,6.5,0,0.5,0,7.5,0.5,1,1
E1DDD3344DBD20432B5D4E1E724066BF,0D0DB4350549420F939DF080E1B9338C,CMT,1,N  ,12/22/2013 0:19,12/22/2013 0:34,2,931,2.9,-73.983582,40.749935,-74.005219,40.726425,CRD,12.5,0.5,0.5,0,15.5,2,1,1
74394B7A3DC952E218DF570EEDB5DF23,7EF2E6D624C8FB773507AEAAD2601C7C,CMT,1,N  ,6/28/2013 11:58,6/28/2013 12:06,1,524,1.4,-74.007599,40.727879,-74.011642,40.721954,CSH,8,0,0.5,0,8.5,0,0,0
8405017E74BE64740BA93249934BACF2,00BCAB546DE881CA95943F67AB448727,CMT,1,N  ,3/20/2013 21:24,3/20/2013 21:37,1,792,4,-73.998848,40.680962,-74.000465,40.72126,CRD,13.5,0.5,0.5,0,16.5,2,1,1
D969DA336C0DBBD7EBA2582AC43ECDED,062B5D82108721EEA98129F21016E20F,VTS,1,""""" ",2/7/2013 22:25,2/7/2013 22:31,1,360,1.16,-74.001411,40.736076,-73.990967,40.726837,CRD,6,0.5,0.5,0,8.3,1.3,1,1
C29F5EF36E323787A6754C3583474A81,3E120C1CD1D9F2F3EC8B6CDAF1533393,CMT,1,N  ,4/6/2013 9:11,4/6/2013 9:15,1,256,1,-73.978279,40.752934,-73.982437,40.762302,CSH,5.5,0,0.5,0,6,0,0,0
8D3B0F7ABBCB87465D535951AF93C26C,F2FCF6CA8AF5788FF01548E9B144A067,CMT,1,N  ,12/12/2013 21:14,12/12/2013 21:32,1,1117,6.5,-73.95491,40.769314,-73.937889,40.847881,CSH,22,0.5,0.5,0,23,0,0,0
E31C993875EA0767F1E3BE8C970A8C9D,9B92B2F9AE23BBF619DEFE81EE8A503E,CMT,1,N  ,6/18/2013 17:20,6/18/2013 17:34,1,876,2,-73.978119,40.754421,-73.958336,40.773769,CSH,11,1,0.5,0,12.5,0,0,0
291758BBCA44E8AFF6554E526B423A39,5647761721D488C1F671072B01AA83F5,CMT,1,N  ,8/18/2013 21:25,8/18/2013 21:39,1,830,4,-73.983643,40.721561,-73.997574,40.756638,CRD,13.5,0.5,0.5,0,17.4,2.9,1,1
8AD0B4FDBF2F62F88E735AD08C3D2CD7,9F9EFF511B4DDEEFFC01CB7555B42656,CMT,1,N  ,1/13/2013 9:13,1/13/2013 9:18,2,338,1,-74.007179,40.743633,-74.007423,40.732891,CSH,6,0,0.5,0,6.5,0,0,0
2C9EDC0DFEB4BC23C596BCFE8872D0F6,CA1E3D5BF1750AA83BAFFAC661F0E6ED,CMT,1,N  ,9/9/2013 23:32,9/9/2013 23:36,1,272,0.7,-73.99662,40.721035,-73.997543,40.713985,CSH,5,0.5,0.5,0,6,0,0,0
ACD1F61BE48546C3B0A9E1864857D059,788061F339C181D179670539D468A0EF,VTS,1,""""" ",3/12/2013 6:24,3/12/2013 6:28,2,240,1.05,-73.95443,40.805836,-73.939781,40.805351,CSH,5.5,0,0.5,0,6,0,0,0
310BD49048FEFE1DC327D71B14EE30F6,55868F926938506EA29C67AEF7EE8825,VTS,1,""""" ",5/22/2013 19:42,5/22/2013 19:56,3,840,1.95,-73.979858,40.761616,-73.95668,40.769897,CRD,11,1,0.5,0,14,1.5,1,1
8E75B529F57CCE512C155D4400ECEBDA,0C3F0A61F04D4CFFAAEA1642124865BA,VTS,1,""""" ",4/6/2013 23:32,4/6/2013 23:50,5,1080,1.43,-73.983238,40.730377,-73.995384,40.717251,CSH,12,0.5,0.5,0,13,0,0,0
0CA82E6914C3F20ECEF78298FA26F8C8,B18389CCBDA6E244D61A6862B79C999D,VTS,1,""""" ",11/18/2013 20:13,11/18/2013 20:23,2,600,1.41,-73.98011,40.775661,-73.992859,40.758373,CRD,8.5,0.5,0.5,0,12.2,2.7,1,1
1636FA083146AF6AE18DBD059D04CA76,E6FE46D4291F85C406321E788A819BDC,VTS,1,""""" ",8/30/2013 14:00,8/30/2013 14:23,6,1380,1.39,-73.965942,40.75827,-73.984215,40.755146,CRD,15,0,0.5,0,16.5,1,1,1
2208F526146793AFC63889B09D374872,E0DE96FAA00A536EE298C39BB82E4511,VTS,1,""""" ",11/19/2013 16:24,11/19/2013 17:38,1,4440,12.48,-74.004646,40.747211,-74.006874,40.747944,CRD,52,1,0.5,0,53.5,0,0,0
021F462020C597768EA0562F1906ABBC,14870055DC30EEC519BD15C51339E768,CMT,1,N  ,9/9/2013 9:50,9/9/2013 10:10,1,1208,2.3,-73.972343,40.75668,-74.004822,40.751976,CSH,14,0,0.5,0,14.5,0,0,0
61A8EFB427A7BAD3E2D2704CFFC4D450,00C3B1B5D299FE5430D056B6C2EB6529,VTS,1,""""" ",5/3/2013 13:11,5/3/2013 13:30,1,1140,3.13,-73.999306,40.7202,-73.976395,40.757195,CSH,14.5,0,0.5,0,15,0,0,0
A955B91E4328BD67AF5C7C46FD449164,B03FAE9A45E270DB56822B4F7DB8F9E7,CMT,1,N  ,9/25/2013 14:30,9/25/2013 14:38,1,514,1.3,-73.957672,40.785225,-73.964066,40.769745,CSH,7.5,0,0.5,0,8,0,0,0
